Frame number,403
First frame,1
Point frequency,100
Analog frequency,1000

Time,LGLTMED,LRF,LADDLONG,LST,LTA,LGM,RGLTMED,RRF,RADDLONG,RST,RTA,RGM
s,V,V,V,V,V,V,V,V,V,V,V,V
0.083,-0.00235563,0.00544383,-0.000217581,0.0283759,0.0277763,-0.0500528,-0.123016,-0.0177476,-0.00078142,-0.000470362,0.00309085,0.00724735
0.084,-0.00578099,0.0027549,0.000294817,0.00309372,-0.00494535,-0.0744363,-0.116023,0.000415917,-0.0018148,0.00391719,0.00111094,0.016979
0.085,-0.00585165,-0.00112852,-0.000120724,-0.0271283,0.0500605,-0.0386625,-0.0965134,0.0114529,0.000259151,0.00249545,-0.00973642,0.0261914
0.086,-0.00348298,-0.0019335,0.00280749,-0.0132233,0.014262,-0.00342413,-0.0891183,0.020604,-0.00221014,-0.000466444,-0.0102391,0.0235788
0.087,-0.00416545,-0.00057519,0.000533174,0.00598963,-0.00981299,0.00814265,-0.0622635,0.0141837,-0.0031395,-0.00283647,-0.0242115,0.0121681
0.088,-0.00240076,0.0020317,0.00068397,0.00451373,-0.0328657,0.0052578,-0.0319392,0.0105424,-0.00407426,-0.00461868,-0.0296837,-0.00288813
0.089,0.000902368,0.00253107,-0.00254091,-0.0039731,-0.0442306,0.00873729,-0.0260049,0.00391401,-0.00503224,-0.00367961,-0.00589571,-0.015527
0.09,0.0057516,-0.00609574,0.00184267,-0.0625552,0.00766538,0.0384771,0.0152867,-0.000791401,-0.00511358,-0.00368231,0.0114639,-0.0215158
0.091,0.0118485,-0.00187514,0.00589758,-0.0928439,0.0248681,0.0264726,0.0592209,0.00316461,-0.00433151,-0.000658354,0.0187542,-0.0205827
0.092,0.00515875,0.00573376,-0.00533309,-0.0512141,0.0159331,0.00327978,0.0947413,0.00298775,-0.00300193,0.00142738,0.0245378,-0.0338082
0.093,0.0036878,0.0112391,-0.00652285,-0.0188253,0.0150441,-0.0127631,0.113509,0.00938122,-0.0087627,0.00379852,0.0135642,-0.0471635
0.094,0.00987343,0.018607,-0.0056086,0.015964,-0.000692603,0.0424541,0.113243,0.0235847,-0.00697079,0.00432097,0.0129934,-0.014559
0.095,0.0142478,0.0177591,-0.00869335,0.0406966,-0.00931489,0.0343635,0.106254,0.0221119,-0.00220624,-0.00127704,0.00969266,-0.00188987
0.096,0.00581249,0.00806963,-0.00966924,0.0352799,-0.0132756,-0.00101837,0.106018,0.0205302,0.00278483,-0.00261981,-0.00215256,0.00308529
0.097,-0.000800843,-0.0141457,-0.0112743,-0.0182557,-0.00495338,-0.0337891,0.104283,0.0227986,-0.00267705,-0.00367508,-0.00394618,0.0257333
0.098,-0.00225533,-0.019614,-0.0104431,-0.0713589,0.0180891,-0.0538828,0.100373,0.0176059,-0.00272019,-0.00139036,0.00612199,0.0303806
0.099,-0.00620121,-0.0336846,0.000777824,-0.0412897,0.0161744,-0.0454205,0.110034,0.01011,-0.00436074,0.0021,-0.0156092,0.00392725
0.1,-0.0123524,-0.0450739,0.0275983,-0.0232066,-0.0058231,-0.0230196,0.127291,0.00210307,-0.00423717,8.45145e-005,-0.0349775,-0.00020717
0.101,-0.0188932,-0.00708133,0.0367721,0.015013,0.018307,0.0750156,0.126881,-0.0171398,-0.00386883,0.00294158,-0.0132352,0.0204253
0.102,-0.0294942,0.0165327,0.0316635,0.0166938,0.0253737,0.120252,0.0670007,-0.0113455,-0.00507808,0.00395873,-0.0141643,0.0304252
0.103,-0.0288944,-0.000753676,0.0217245,0.0200705,0.00100824,0.0693725,-0.012421,-0.0025259,0.00130133,-0.00418794,-0.0191379,0.0181881
0.104,-0.0250132,0.00731126,0.00845702,0.0551289,-0.0297964,0.0590736,-0.0778923,-0.0163498,0.000327851,-0.00562902,0.00390701,0.0111616
0.105,-0.0117176,0.0129806,-0.00298525,0.0731016,-0.0295341,0.00628063,-0.17801,-0.0302618,-0.00127169,-0.00219456,0.0110488,-0.00960409
0.106,0.0143895,0.0165799,-0.0163038,0.0691415,-0.0211149,-0.0344688,-0.238032,-0.0265804,0.000788159,-0.000595654,-0.00745289,-0.0114869
0.107,0.0194773,0.0275835,-0.0336719,0.0551524,-0.00363192,-0.00467641,-0.254236,-0.0138576,0.000111578,-0.00296418,-0.00488117,0.00822854
0.108,0.0109108,0.0191396,-0.0450467,0.0216429,0.0149803,0.029646,-0.165721,-0.0113144,-0.00267802,-0.00715826,-0.00318397,-0.0170158
0.109,0.00581401,0.00589021,-0.0415896,-0.023203,0.0203803,0.0235449,-0.0576522,-0.0048985,0.0043346,-0.00126854,-0.00813238,-0.0472658
0.11,-0.000363031,0.010403,-0.0376348,-0.0217721,0.000358608,-0.0355904,-0.0203036,-0.00282993,0.0147532,0.00220184,0.00990566,-0.0205848
0.111,-0.00210241,0.0399792,-0.0316262,-0.0144106,-0.00633509,-0.127716,-0.0123698,0.00193352,0.0124131,0.00539925,0.0234936,-0.0138788
0.112,-0.00548367,0.0475875,-0.0103916,-0.0380981,0.00364552,-0.106114,-0.0386079,-0.000349509,0.008305,0.00375519,0.0164822,-0.0124865
0.113,0.000199573,0.01029,0.00415924,-0.0571678,0.0244905,-0.0583999,-0.0894164,-0.00233002,0.00700527,0.00460123,0.0142183,-0.0142496
0.114,-0.00272664,-0.0112481,0.0249133,-0.0347132,0.00918731,0.0181892,-0.0895554,0.000594563,0.0011833,0.0061112,0.0182355,-0.00784756
0.115,0.0080432,-0.00123121,0.0467487,0.00454711,-0.0587632,0.0242086,-0.0754433,-0.00162142,0.00120593,0.00828732,0.0105273,0.00950093
0.116,0.0261264,-0.0323655,0.0395061,0.0294997,-0.0249556,-0.000314808,-0.0254725,0.0026445,0.00217927,0.00716122,0.00634438,0.00884071
0.117,0.0646651,-0.092203,0.0416722,0.0731183,-0.00200436,-0.0412983,0.0401866,0.00975543,0.00561714,0.00639023,0.00689282,0.0121798
0.118,0.0836824,-0.126463,0.0477662,0.100303,-0.0368962,-0.0254518,0.0592594,0.00233965,0.00479194,0.000777902,0.00543983,0.012224
0.119,0.078267,-0.0948597,0.0361098,0.119255,0.00253348,-0.0555614,0.0701688,0.0103255,-0.000617185,7.90064e-005,0.00928732,0.00228422
0.12,0.0749024,-0.0132104,0.00545077,0.0899053,0.0247593,-0.0268719,0.0713309,0.0135882,-0.00421867,-0.00212742,0.00650715,0.00191181
0.121,0.0740905,0.0139006,0.00365519,0.00173809,-0.00894659,0.017378,0.0608222,0.0145812,-0.00847103,-0.00463272,-0.00170963,0.00685129
0.122,0.0402829,0.0128286,-0.00473294,-0.104832,-0.0564399,-0.043248,0.0491967,0.0191082,-0.00698046,-0.0034805,-0.00684989,0.00826717
0.123,-0.0144926,0.00901343,-0.00573221,-0.155207,-0.0157549,0.0760981,0.0478916,0.0393731,-0.0104397,9.9221e-005,-0.006809,0.00708672
0.124,-0.0828018,0.0172077,-0.00031397,-0.13395,0.0548665,0.154878,0.0545832,0.0350759,-0.0151935,-0.00183613,-0.00253176,0.00667489
0.125,-0.129123,0.0362874,0.00414316,-0.112233,0.0507968,0.0869617,0.0614267,0.0266313,-0.0133084,-0.0050209,0.00229296,0.00154274
0.126,-0.105996,0.0480269,-0.00645276,-0.0857765,-0.0260964,0.0573101,0.0718403,0.0112438,-0.0179014,-0.00213643,0.00458784,-0.000678661
0.127,-0.0928604,0.0427282,-0.00957143,-0.0416995,-0.0253349,-0.0161971,0.0956168,-0.0181671,-0.0094273,-0.00203704,0.0034112,-0.000904559
0.128,-0.0979927,0.0375272,-0.014724,-0.0326919,0.0180089,0.0012773,0.0939857,-0.0403032,0.00816665,-0.00228387,0.00789048,0.000254785
0.129,-0.100929,0.0519787,-0.0274488,-0.0613643,0.038653,-0.00385348,0.090082,-0.0311118,0.0162878,-0.00226794,-0.0036724,0.0113443
0.13,-0.0897008,0.0973727,-0.05419,-0.0610263,0.0103738,-0.0041823,0.109433,0.0023451,0.00885365,-0.00809285,-0.0245946,0.0180185
0.131,-0.0675458,0.0995159,-0.0555977,-0.0147055,0.0320598,-0.00525962,0.150657,-0.0186993,0.000528737,-0.00388719,-0.017977,0.020575
0.132,-0.032776,0.0757261,-0.0533344,0.0228756,0.0368735,-0.029723,0.164703,-0.0405548,-0.00104573,0.000892906,-0.0250383,0.0214395
0.133,0.0233483,0.055482,-0.0507237,0.0690248,-0.00388888,-0.00742943,0.142729,-0.00982603,-0.0037943,0.00167598,-0.0250346,0.0190597
0.134,0.0485443,0.0114596,-0.0513664,0.0818326,0.00251914,0.0228219,0.0834442,0.00909387,0.00419539,0.00274106,-0.0234553,0.0106524
0.135,0.0478973,-0.100167,-0.0139755,0.0965696,0.0127277,0.0252852,-0.00199491,0.000342346,0.0107264,0.00195766,-0.0218095,0.00349629
0.136,0.0408165,-0.242038,0.0276813,0.107875,0.0205955,0.0270751,-0.11254,0.00878823,0.00390526,-0.00219533,0.0131952,0.0173763
0.137,0.0344808,-0.2333,0.0743266,0.0932491,0.0117354,-0.0963767,-0.244083,0.00727539,0.00479454,-0.00299958,0.0120118,0.0195806
0.138,0.0302491,-0.0809987,0.0906571,0.0646247,-0.0401479,-0.0951756,-0.357052,0.006792,0.00393581,-0.00106055,-0.00457397,-0.00277278
0.139,0.0270199,0.0241945,0.0605639,0.0338901,-0.0426332,-0.0480776,-0.384285,0.0155756,0.00132881,0.000270604,-0.0118113,-0.0335784
0.14,0.0303894,0.0598119,0.0448053,0.033346,-0.0329884,0.0171631,-0.29965,-0.0069697,-0.00333349,-0.00327204,-0.0172974,-0.0619152
0.141,0.0230499,0.0387912,0.0210975,0.0641399,-0.0161142,0.0560286,-0.147644,-0.0303349,-0.000287689,-0.000389591,-0.00451546,-0.0765394
0.142,0.0233854,0.0298995,0.00283988,0.0544576,-0.00818698,0.0453608,-0.035486,-0.0389604,0.00375016,0.00190667,0.0186422,-0.0655682
0.143,0.0549537,0.0191794,-0.00359951,-0.0202369,-0.021405,0.0465171,0.0249058,-0.0496228,0.0127448,0.00362473,0.0326864,-0.0234935
0.144,0.119319,0.0127989,-0.00650556,-0.0560146,0.0220688,0.00364252,0.0460597,-0.0308603,0.0135683,0.00629759,0.0248342,0.0161576
0.145,0.160943,0.0163048,-0.00683808,-0.0438539,0.0465668,-0.0619228,0.0609475,-0.00581822,0.00529478,0.00718366,-8.9924e-006,0.0180399
0.146,0.14803,0.0260791,-0.0137937,-0.0250695,-8.69704e-005,-0.0446077,0.0619306,0.00664503,0.00255734,0.00811607,-0.0280963,-0.000395934
0.147,0.12623,0.0290334,-0.00909835,0.0194691,-0.0034512,0.0372706,0.05599,0.0212463,-0.0013771,0.00787245,-0.0212666,-0.00919122
0.148,0.0996127,0.0309877,-0.00743214,0.035353,0.00503244,0.0408921,0.0360381,0.0200452,-0.0025617,0.00461606,0.00310615,-0.000362032
0.149,0.0813371,0.0310334,-0.0143145,0.0111993,0.0158933,0.0132537,0.0331075,0.0171371,-0.00101683,0.00291542,0.0285698,0.00783113
0.15,0.0378167,0.0282459,-0.0102346,0.0122149,0.0275919,-0.0654936,0.0525728,0.0186727,-0.0074432,-0.00212413,0.0191396,0.00658842
0.151,-0.0639612,0.0262622,0.00265595,0.029743,-0.0203179,-0.0830534,0.0726253,0.0173651,-0.00476835,-0.00166522,0.0248829,0.0127427
0.152,-0.194759,0.0198548,0.008781,-0.0196511,-0.057668,-0.125166,0.0839402,0.0132422,-0.00399398,-0.00273966,0.0146774,0.0113835
0.153,-0.21269,0.0104966,0.00141485,-0.0738334,-0.0466305,-0.0346067,0.0725788,0.0145633,-0.0109309,-0.00657977,0.0135435,0.00468537
0.154,-0.133263,-0.00370569,-0.00419704,-0.0840863,0.0164613,0.13745,0.0874294,0.0100481,-0.00941337,-0.00800707,0.0178053,0.00702492
0.155,-0.0698571,-0.026786,-0.00928962,-0.0645293,0.0528887,0.0859247,0.105009,0.00733081,-0.00432905,-0.00733333,0.00974037,0.0117172
0.156,-0.0958018,-0.0408016,-0.00868719,-0.0207009,-0.0325474,0.020851,0.0807326,0.00671578,-0.000866595,-0.00517181,0.0234992,0.00902108
0.157,-0.170842,-0.0476341,0.0033997,-0.0225027,-0.0518443,0.0219136,0.0633503,0.00758737,0.00189142,0.000919429,-0.000160829,0.00444991
